peak_f,peak_r,t_peak_f,t_peak_r,total_shares_f,total_shares_r,reach_fake,reach_real,label,features,update_scheme,run_index,seed,json_path,param_N,param_T,param_beta_see,param_beta_share_f,param_beta_share_r,param_seeds_f0,param_seeds_r0,param_gamma_correction,param_gamma_switch,param_delta_decay_f,param_delta_decay_r,param_rng_seed,param_update_scheme,param_micro_async,param_micro_refractory,param_micro_misclass,param_macro_hetero,param_macro_spatial,param_tau_post,param_eta_misclass,param_hetero_sd,param_spatial_strength,param_spatial_mode
586,2112,29,59,2981,5800,0.6648,1.0,baseline,baseline,sync,0,1502900771,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173937\CA_run_00.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1502900771,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
625,2151,24,59,2583,6218,0.708,1.0,baseline,baseline,sync,1,1502900772,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173937\CA_run_01.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1502900772,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
480,2145,27,50,2137,6223,0.5504,1.0,baseline,baseline,sync,2,1502900773,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173937\CA_run_02.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1502900773,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
639,2132,27,59,2912,5879,0.6836,1.0,baseline,baseline,sync,3,1502900774,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173937\CA_run_03.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1502900774,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
461,2138,27,58,2323,6160,0.6712,1.0,baseline,baseline,sync,4,1502900775,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173937\CA_run_04.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1502900775,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
504,2125,24,57,2313,6228,0.6244,1.0,baseline,baseline,sync,5,1502900776,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173937\CA_run_05.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1502900776,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
575,2141,27,59,2666,6075,0.6916,1.0,baseline,baseline,sync,6,1502900777,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173937\CA_run_06.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1502900777,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
402,2142,23,59,1886,6030,0.5964,1.0,baseline,baseline,sync,7,1502900778,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173937\CA_run_07.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1502900778,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
430,2108,25,59,2571,5557,0.6536,0.9996,baseline,baseline,sync,8,1502900779,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173937\CA_run_08.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1502900779,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
523,2129,24,56,2411,5750,0.582,1.0,baseline,baseline,sync,9,1502900780,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173937\CA_run_09.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1502900780,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
833,2122,30,59,3982,5263,0.73,1.0,baseline,baseline,sync,10,1502900781,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173937\CA_run_10.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1502900781,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
461,2073,27,59,2983,5391,0.8532,0.9988,baseline,baseline,sync,11,1502900782,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173937\CA_run_11.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1502900782,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
400,2152,21,54,1609,6172,0.4208,1.0,baseline,baseline,sync,12,1502900783,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173937\CA_run_12.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1502900783,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
639,2147,30,58,2829,5762,0.6392,1.0,baseline,baseline,sync,13,1502900784,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173937\CA_run_13.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1502900784,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
393,2097,27,59,2601,5399,0.6772,1.0,baseline,baseline,sync,14,1502900785,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173937\CA_run_14.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1502900785,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
658,2151,27,55,2741,5922,0.6584,1.0,baseline,baseline,sync,15,1502900786,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173937\CA_run_15.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1502900786,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
439,2126,27,59,2110,5853,0.5952,1.0,baseline,baseline,sync,16,1502900787,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173937\CA_run_16.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1502900787,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
660,2129,25,58,3260,5840,0.76,1.0,baseline,baseline,sync,17,1502900788,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173937\CA_run_17.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1502900788,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
415,2160,23,57,1903,6301,0.524,1.0,baseline,baseline,sync,18,1502900789,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173937\CA_run_18.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1502900789,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
651,2162,26,59,2922,6005,0.676,1.0,baseline,baseline,sync,19,1502900790,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173937\CA_run_19.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1502900790,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
