peak_f,peak_r,t_peak_f,t_peak_r,total_shares_f,total_shares_r,reach_fake,reach_real,label,features,update_scheme,run_index,seed,json_path,param_N,param_T,param_beta_see,param_beta_share_f,param_beta_share_r,param_seeds_f0,param_seeds_r0,param_gamma_correction,param_gamma_switch,param_delta_decay_f,param_delta_decay_r,param_rng_seed,param_update_scheme,param_micro_async,param_micro_refractory,param_micro_misclass,param_macro_hetero,param_macro_spatial,param_tau_post,param_eta_misclass,param_hetero_sd,param_spatial_strength,param_spatial_mode
458,2131,26,59,2410,6095,0.6188,1.0,baseline,baseline,sync,0,3747732128,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173226\CA_run_00.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3747732128,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
394,2084,32,58,2324,5527,0.6572,1.0,baseline,baseline,sync,1,3747732129,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173226\CA_run_01.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3747732129,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
381,2138,25,56,2073,6051,0.6108,1.0,baseline,baseline,sync,2,3747732130,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173226\CA_run_02.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3747732130,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
435,2146,28,57,2349,6010,0.6788,1.0,baseline,baseline,sync,3,3747732131,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173226\CA_run_03.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3747732131,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
705,2158,26,53,2733,6012,0.5808,1.0,baseline,baseline,sync,4,3747732132,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173226\CA_run_04.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3747732132,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
423,2152,24,56,1961,6350,0.55,1.0,baseline,baseline,sync,5,3747732133,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173226\CA_run_05.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3747732133,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
514,2125,32,59,2718,5757,0.6316,1.0,baseline,baseline,sync,6,3747732134,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173226\CA_run_06.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3747732134,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
504,2126,30,57,2482,5871,0.5888,1.0,baseline,baseline,sync,7,3747732135,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173226\CA_run_07.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3747732135,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
523,2110,27,59,2714,5547,0.654,1.0,baseline,baseline,sync,8,3747732136,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173226\CA_run_08.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3747732136,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
329,2121,22,59,1953,5846,0.6256,1.0,baseline,baseline,sync,9,3747732137,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173226\CA_run_09.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3747732137,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
493,2131,27,59,2440,6062,0.5924,1.0,baseline,baseline,sync,10,3747732138,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173226\CA_run_10.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3747732138,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
388,2105,21,59,1724,5851,0.5128,0.9988,baseline,baseline,sync,11,3747732139,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173226\CA_run_11.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3747732139,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
489,2187,24,57,2279,6156,0.6668,1.0,baseline,baseline,sync,12,3747732140,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173226\CA_run_12.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3747732140,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
623,2115,24,59,3274,5490,0.7784,1.0,baseline,baseline,sync,13,3747732141,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173226\CA_run_13.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3747732141,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
696,2126,28,58,3195,5726,0.7868,1.0,baseline,baseline,sync,14,3747732142,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173226\CA_run_14.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3747732142,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
294,2143,30,58,1651,5956,0.4712,1.0,baseline,baseline,sync,15,3747732143,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173226\CA_run_15.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3747732143,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
465,2142,23,54,2284,6247,0.6532,1.0,baseline,baseline,sync,16,3747732144,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\baseline_20251013-173226\CA_run_16.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3747732144,sync,False,False,False,False,False,3,0.02,0.2,0.35,radial
