peak_f,peak_r,t_peak_f,t_peak_r,total_shares_f,total_shares_r,reach_fake,reach_real,label,features,update_scheme,run_index,seed,json_path,param_N,param_T,param_beta_see,param_beta_share_f,param_beta_share_r,param_seeds_f0,param_seeds_r0,param_gamma_correction,param_gamma_switch,param_delta_decay_f,param_delta_decay_r,param_rng_seed,param_update_scheme,param_micro_async,param_micro_refractory,param_micro_misclass,param_macro_hetero,param_macro_spatial,param_tau_post,param_eta_misclass,param_hetero_sd,param_spatial_strength,param_spatial_mode
1033,1859,35,59,2452,2598,0.74,0.9,refractory,refractory,sync,0,3947387734,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\refractory_20251013-174053\CA_run_00.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3947387734,sync,False,True,False,False,False,3,0.02,0.2,0.35,radial
777,1922,36,59,1858,2699,0.5668,0.9148,refractory,refractory,sync,1,3947387735,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\refractory_20251013-174053\CA_run_01.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3947387735,sync,False,True,False,False,False,3,0.02,0.2,0.35,radial
830,2129,31,59,1936,2925,0.646,0.9944,refractory,refractory,sync,2,3947387736,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\refractory_20251013-174053\CA_run_02.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3947387736,sync,False,True,False,False,False,3,0.02,0.2,0.35,radial
1203,1608,37,59,2763,2176,0.7556,0.846,refractory,refractory,sync,3,3947387737,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\refractory_20251013-174053\CA_run_03.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3947387737,sync,False,True,False,False,False,3,0.02,0.2,0.35,radial
967,1942,36,59,2133,2703,0.6784,0.954,refractory,refractory,sync,4,3947387738,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\refractory_20251013-174053\CA_run_04.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3947387738,sync,False,True,False,False,False,3,0.02,0.2,0.35,radial
794,1958,37,59,1923,2660,0.6092,0.9452,refractory,refractory,sync,5,3947387739,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\refractory_20251013-174053\CA_run_05.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3947387739,sync,False,True,False,False,False,3,0.02,0.2,0.35,radial
1165,1865,37,59,2651,2500,0.7956,0.9408,refractory,refractory,sync,6,3947387740,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\refractory_20251013-174053\CA_run_06.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3947387740,sync,False,True,False,False,False,3,0.02,0.2,0.35,radial
1117,1873,34,59,2495,2536,0.7512,0.934,refractory,refractory,sync,7,3947387741,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\refractory_20251013-174053\CA_run_07.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3947387741,sync,False,True,False,False,False,3,0.02,0.2,0.35,radial
1060,1902,37,59,2257,2660,0.6512,0.9392,refractory,refractory,sync,8,3947387742,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\refractory_20251013-174053\CA_run_08.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3947387742,sync,False,True,False,False,False,3,0.02,0.2,0.35,radial
941,1982,32,59,2104,2759,0.6932,0.9548,refractory,refractory,sync,9,3947387743,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\refractory_20251013-174053\CA_run_09.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3947387743,sync,False,True,False,False,False,3,0.02,0.2,0.35,radial
990,1938,33,59,2154,2695,0.6396,0.932,refractory,refractory,sync,10,3947387744,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\refractory_20251013-174053\CA_run_10.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3947387744,sync,False,True,False,False,False,3,0.02,0.2,0.35,radial
842,2025,32,59,1952,2790,0.6692,0.9648,refractory,refractory,sync,11,3947387745,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\refractory_20251013-174053\CA_run_11.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3947387745,sync,False,True,False,False,False,3,0.02,0.2,0.35,radial
950,2007,32,59,2155,2772,0.6724,0.9468,refractory,refractory,sync,12,3947387746,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\refractory_20251013-174053\CA_run_12.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,3947387746,sync,False,True,False,False,False,3,0.02,0.2,0.35,radial
