peak_f,peak_r,t_peak_f,t_peak_r,total_shares_f,total_shares_r,reach_fake,reach_real,label,features,update_scheme,run_index,seed,json_path,param_N,param_T,param_beta_see,param_beta_share_f,param_beta_share_r,param_seeds_f0,param_seeds_r0,param_gamma_correction,param_gamma_switch,param_delta_decay_f,param_delta_decay_r,param_rng_seed,param_update_scheme,param_micro_async,param_micro_refractory,param_micro_misclass,param_macro_hetero,param_macro_spatial,param_tau_post,param_eta_misclass,param_hetero_sd,param_spatial_strength,param_spatial_mode
604,2269,27,58,1488,3142,0.8564,1.0,refractory_misclass,refractory_misclass,sync,0,2487601654,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\refractory_misclass_20251013-171905\CA_run_00.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,2487601654,sync,False,True,True,False,False,3,0.02,0.2,0.35,radial
511,2334,25,58,1246,3320,0.824,1.0,refractory_misclass,refractory_misclass,sync,1,2487601655,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\refractory_misclass_20251013-171905\CA_run_01.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,2487601655,sync,False,True,True,False,False,3,0.02,0.2,0.35,radial
616,2136,29,59,1800,2993,0.8748,0.998,refractory_misclass,refractory_misclass,sync,2,2487601656,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\refractory_misclass_20251013-171905\CA_run_02.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,2487601656,sync,False,True,True,False,False,3,0.02,0.2,0.35,radial
