peak_f,peak_r,t_peak_f,t_peak_r,total_shares_f,total_shares_r,reach_fake,reach_real,label,features,update_scheme,run_index,seed,json_path,param_N,param_T,param_beta_see,param_beta_share_f,param_beta_share_r,param_seeds_f0,param_seeds_r0,param_gamma_correction,param_gamma_switch,param_delta_decay_f,param_delta_decay_r,param_rng_seed,param_update_scheme,param_micro_async,param_micro_refractory,param_micro_misclass,param_macro_hetero,param_macro_spatial,param_tau_post,param_eta_misclass,param_hetero_sd,param_spatial_strength,param_spatial_mode
404,2182,37,59,1258,2996,0.824,0.9996,refractory_misclass_hetero_spatial,refractory_misclass_hetero_spatial,sync,0,1759990583,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\refractory_misclass_hetero_spatial_20251013-171942\CA_run_00.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1759990583,sync,False,True,True,True,True,3,0.02,0.2,0.35,radial
514,2072,35,59,1431,2774,0.838,0.9936,refractory_misclass_hetero_spatial,refractory_misclass_hetero_spatial,sync,1,1759990584,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\refractory_misclass_hetero_spatial_20251013-171942\CA_run_01.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1759990584,sync,False,True,True,True,True,3,0.02,0.2,0.35,radial
508,2212,30,59,1370,3010,0.8448,1.0,refractory_misclass_hetero_spatial,refractory_misclass_hetero_spatial,sync,2,1759990585,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\refractory_misclass_hetero_spatial_20251013-171942\CA_run_02.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,1759990585,sync,False,True,True,True,True,3,0.02,0.2,0.35,radial
