peak_f,peak_r,t_peak_f,t_peak_r,total_shares_f,total_shares_r,reach_fake,reach_real,label,features,update_scheme,run_index,seed,json_path,param_N,param_T,param_beta_see,param_beta_share_f,param_beta_share_r,param_seeds_f0,param_seeds_r0,param_gamma_correction,param_gamma_switch,param_delta_decay_f,param_delta_decay_r,param_rng_seed,param_update_scheme,param_micro_async,param_micro_refractory,param_micro_misclass,param_macro_hetero,param_macro_spatial,param_tau_post,param_eta_misclass,param_hetero_sd,param_spatial_strength,param_spatial_mode
180,2180,26,52,1171,6499,0.8184,1.0,misclass,misclass,sync,0,324381080,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\misclass_20251013-174140\CA_run_00.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,324381080,sync,False,False,True,False,False,3,0.02,0.2,0.35,radial
176,2187,16,53,1022,6579,0.7892,1.0,misclass,misclass,sync,1,324381081,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\misclass_20251013-174140\CA_run_01.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,324381081,sync,False,False,True,False,False,3,0.02,0.2,0.35,radial
199,2158,16,57,1325,6429,0.8628,1.0,misclass,misclass,sync,2,324381082,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\misclass_20251013-174140\CA_run_02.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,324381082,sync,False,False,True,False,False,3,0.02,0.2,0.35,radial
176,2137,16,58,1103,6500,0.8132,1.0,misclass,misclass,sync,3,324381083,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\misclass_20251013-174140\CA_run_03.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,324381083,sync,False,False,True,False,False,3,0.02,0.2,0.35,radial
167,2152,12,50,1001,6593,0.8084,1.0,misclass,misclass,sync,4,324381084,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\misclass_20251013-174140\CA_run_04.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,324381084,sync,False,False,True,False,False,3,0.02,0.2,0.35,radial
129,2167,29,58,1036,6159,0.798,1.0,misclass,misclass,sync,5,324381085,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\misclass_20251013-174140\CA_run_05.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,324381085,sync,False,False,True,False,False,3,0.02,0.2,0.35,radial
195,2145,14,58,1314,6384,0.8416,1.0,misclass,misclass,sync,6,324381086,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\misclass_20251013-174140\CA_run_06.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,324381086,sync,False,False,True,False,False,3,0.02,0.2,0.35,radial
135,2157,18,57,958,6577,0.7808,1.0,misclass,misclass,sync,7,324381087,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\misclass_20251013-174140\CA_run_07.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,324381087,sync,False,False,True,False,False,3,0.02,0.2,0.35,radial
161,2148,13,57,1129,6485,0.8224,1.0,misclass,misclass,sync,8,324381088,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\misclass_20251013-174140\CA_run_08.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,324381088,sync,False,False,True,False,False,3,0.02,0.2,0.35,radial
168,2131,17,59,1257,6157,0.824,1.0,misclass,misclass,sync,9,324381089,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\misclass_20251013-174140\CA_run_09.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,324381089,sync,False,False,True,False,False,3,0.02,0.2,0.35,radial
174,2165,16,56,894,6468,0.7616,1.0,misclass,misclass,sync,10,324381090,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\misclass_20251013-174140\CA_run_10.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,324381090,sync,False,False,True,False,False,3,0.02,0.2,0.35,radial
224,2151,21,51,1249,6540,0.824,1.0,misclass,misclass,sync,11,324381091,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\misclass_20251013-174140\CA_run_11.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,324381091,sync,False,False,True,False,False,3,0.02,0.2,0.35,radial
246,2136,17,53,1375,6572,0.8516,1.0,misclass,misclass,sync,12,324381092,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\misclass_20251013-174140\CA_run_12.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,324381092,sync,False,False,True,False,False,3,0.02,0.2,0.35,radial
308,2142,17,55,1638,6470,0.8804,1.0,misclass,misclass,sync,13,324381093,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\misclass_20251013-174140\CA_run_13.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,324381093,sync,False,False,True,False,False,3,0.02,0.2,0.35,radial
220,2138,21,56,1301,6388,0.8328,1.0,misclass,misclass,sync,14,324381094,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\misclass_20251013-174140\CA_run_14.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,324381094,sync,False,False,True,False,False,3,0.02,0.2,0.35,radial
228,2151,19,55,1352,6284,0.8192,1.0,misclass,misclass,sync,15,324381095,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\misclass_20251013-174140\CA_run_15.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,324381095,sync,False,False,True,False,False,3,0.02,0.2,0.35,radial
189,2168,18,59,1120,6528,0.8116,1.0,misclass,misclass,sync,16,324381096,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\misclass_20251013-174140\CA_run_16.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,324381096,sync,False,False,True,False,False,3,0.02,0.2,0.35,radial
